class_id,offering_id,config_id,subpart_id,committed,class_limit,scheduler,dates_mask
2207,1004,1014,1194,False,20,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2208,,,1195,False,20,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2209,,,1196,False,20,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2210,1005,1015,1197,False,13,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2211,,,1198,False,13,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2212,1006,1016,1199,False,16,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2213,,,1200,False,16,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2214,,,1201,False,16,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2215,1007,1017,1202,False,14,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2216,,,1203,False,14,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2217,1008,1018,1204,False,15,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2218,,,1205,False,15,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2219,1009,1019,1206,False,8,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2220,1009,1019,1206,False,8,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2221,1010,1020,1207,False,35,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2222,1011,1021,1208,False,15,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2223,,,1209,False,15,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2224,1012,1022,1210,False,20,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2225,,,1211,False,20,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2226,,,1212,False,20,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2227,1013,1023,1213,False,15,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2228,,,1214,False,15,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2229,1014,1024,1215,False,15,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2230,,,1216,False,15,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2231,1015,1025,1217,False,10,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2232,,,1218,False,10,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2233,1015,1025,1219,False,10,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2234,1016,1026,1220,False,10,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2235,,,1221,False,10,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2236,,,1222,False,10,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2237,1017,1027,1223,False,10,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2238,,,1224,False,10,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2239,1018,1028,1225,False,10,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2240,,,1226,False,10,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2241,1019,1029,1227,False,8,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2242,,,1228,False,8,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2243,1020,1030,1229,False,10,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2244,,,1230,False,10,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2245,1021,1031,1231,False,8,7,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
